"Runs";"Prev_farm_type";"Prev_wfp_ext.min";"Prev_wfp_ext.max";"Prev_wfp_col_base";"C_barn";"F_cross_trans";"F_transp";"C_prod_n";"Amount_fec";"N_transp";"N_contact";"C_prod.min";"C_prod.max";"F_scald_soft";"a_df";"b_df";"F_df";"P_cross_df_p";"P_cross_df_n";"C_caecal";"P_cross_ev_p";"F_ev";"wash_type";"F_wash_IOBW";"F_wash_PE";"F_wash_adj";"F_chill";"Prop_cm";"P_skin";"P_cut_vis";"spill_weight";"Prop_product";"T_growth_min";"T_growth_opt";"F_pack";"F_freezer";"Time_gen_min";"C_MPD";"Carcass_size_mean";"Carcass_size_sd";"Breast_size_mean";"Breast_size_sd";"Prop_carc_yield";"Time_retail";"Time_trans";"Time_fridge";"T_retail";"T_post_trans";"T_fridge";"Prop_breast_MAP";"Prop_carcass_fresh";"Prop_protec";"DR_omega";"DR_alpha";"P_undercook";"D_value_alpha";"D_value_beta";"Time_protec";"T_protec";"Prev_f";"B_flock_status";"Prev_wfp_col";"C_btp";"Prev_wfp_ext";"P_ccbf";"P_ccwf";"P_pos";"Prev_prod";"C_prod";"Prev_scald";"Prop_scald";"C_scald";"N_df_add";"C_cross_df";"B_cross_df_01";"Prop_neg_df";"Prev_df";"C_conta_df";"C_df";"B_vis_cut";"B_bird_col";"C_spill_cfu";"C_vis_cut";"P_cross_ev_n";"Prop_neg_ev";"B_cross_ev_01";"Prev_ev";"C_ev";"Prev_proc";"Prop_wash";"C_wash";"C_chill";"C_proc";"breast_size";"carcass_size";"Size";"C_max";"T_avg_trans";"Time_gen_retail";"Time_gen_trans";"Time_gen_fridge";"G_retail";"G_trans";"G_fridge";"C_ret";"Carcass_fresh";"Breast_MAP";"C_pack";"C_pproc";"Prev_pproc";"R_ref";"Prev_home_cook";"C_home_cook";"prob_carrier"
11;0.129902716482006;0.03;1;0.999401913875598;0;0.150453718262725;1.41;4.56400538165487;19.2503509909199;0.73004337772727;4.08422821995626;5.5;6.5;3.38110979164386;-1.91;-1.95;-2.64862005780568;0.6;0.0208459865786043;7.86033746994665;0.079911227381296;0.105115813536969;0.645199768710881;-1.16722887532385;-1.23597553242849;0.106219322769903;0.0753374112331101;0.288030811521041;0.104340907978799;0.152882346312541;7.58231869223528;0.25;7;35.8285153427822;-0.23255638146763;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.642056381329894;2.90341545834052;69.4027721527792;2.20121763769375;6.36472563139499;11.2879506830036;2.26475782912372;0.75;0.85;0.182959257227275;365;0.248;0.397071078088969;8.58;-0.139;1.30957595029496;63.4028322401903;0.129902716482006;"n";0.999401913875598;0;0;0.0145332671920741;0;0.0145332671920741;0.0145332671920741;4.56400538165487;0.0145332671920741;0.000415805479666803;0.00189773844692088;68.8076525934489;1.76370021045053e-13;0;0;0.0145332671920741;4.77972385467535e-12;4.26202799851829e-06;0;1;59.5995837256538;4.26202799851829e-06;0.0208459865786043;0.020543026285775;0;0.0145332671920741;4.26202799851829e-06;0.0145332671920741;0.0752683446524233;3.20795792310753e-07;2.41679245271665e-08;1.81582053994907e-10;0.102233707651959;0.234492461658139;0.102233707651959;12574.746041191;8.82633815719931;967.87605448292;117.106237089869;17.4203959727823;1;1.00687002879268;1;1.82829527934087e-10;1;1;1.82829527934087e-10;1;0.00918677697905859;0.584798592402324;0.00364780343923772;1;0.000678292850409323
12;0.130084562844326;0.03;1;1;16060.9243649573;0.299266227521002;1.41;4.7255165902565;21.9142041723909;0.163985560648143;3.24217145972485;5.5;6.5;3.90497538166766;-1.91;-1.95;-3.29942264351263;0.6;0.0204859885943853;3.52548603077186;0.0349870852109692;0.0963976519884894;0.79499968374148;-0.84632149464476;-1.14457532242649;0.225016066688113;0.0600714195122027;0.0158053804867787;0.250833184183313;0.212605868793884;7.91810999810696;0.25;7;36.2665333158434;-0.248412363623401;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.647496191691607;4.64446271217953;69.2316590365154;2.18674861747191;10.2683108706027;15.7588701599985;2.0650333387072;0.75;0.85;0.139476594114266;365;0.248;0.402758756765017;8.58;-0.139;0.900501987457876;63.5455650688077;0.130084562844326;"p";1;351962.375731001;0.501005811845711;0.00676154881188159;0.895003745812412;0.895713683110167;0.947961733967957;496266.949780712;0.947961733967957;0.000124458516008358;61.7646481137018;1.05489490152121;0.547857219738687;1;0.031222959619226;0.979184693587183;4.61427946319683e-12;4.61427946319683e-12;0;1;27.9151861884411;4.61427946319683e-12;0.0204859885943853;0.000728266899157674;1;0.97991296048634;5.05908516906771e-12;0.97991296048634;0.174509988572447;8.8286089504104e-13;5.30347071969291e-14;5.25642086614311e-17;0.0562783396974025;0.227296230914889;0.0562783396974025;6922.23578278051;13.0135905153006;37.6871855410773;11.1319877083603;16.5299666161111;7.76880379086889;1.07449050647808;1;4.38780042980336e-16;1;1;4.38780042980336e-16;1;0.619423128185972;0.558684284992597;0.24947808901968;1;0.000678292850409323
13;0.110535304079889;0.03;1;1;0;0.439936574548483;1.41;4.51162939683231;30.1630876106673;2.21617842372507;2.22861664898056;5.5;6.5;3.72214859334155;-1.91;-1.95;-2.123588876605;0.6;0.0205267388939535;6.30570788327662;0.0462186071452977;0.0905522954128972;0.124824734171852;-0.980788522294997;-1.19977093332296;0.309925198904239;0.176375908527227;0.107489243264837;0.060675438621369;0.176417502751142;7.91159139410593;0.25;7;37.7513170168208;-0.255556604187992;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.607297089637723;2.95714966906826;69.6709311880924;2.22859090899261;4.26523921714183;-2.97195122059481;8.30777547739159;0.75;0.85;0.145272939537377;365;0.248;0.400092394413858;8.58;-0.139;1.0910649862209;62.9030814785103;0.110535304079889;"n";1;0;0;0.100584721676766;0;0.100584721676766;0.100584721676766;4.51162939683231;0.100584721676766;0.00018960570765383;0.000855430684458213;9.94186774422408;3.93897256688006e-10;0;0;0.100584721676766;6.50524136753059e-12;6.43570231983413e-06;0;1;49.8881842230772;6.43570231983413e-06;0.0205267388939535;0.0184620625753736;0;0.100584721676766;6.43570231983413e-06;0.100584721676766;0.00864344834848271;5.56266605876966e-08;9.81120279949069e-09;1.59970606504134e-11;0.0419646284047095;0.226776770757265;0.0419646284047095;5161.64929377927;0.646643998273509;59.4273838785993;11.0108010757846;259.871659584077;1;1;1.15333984220334;1.84500474062651e-11;1;1;1.84500474062651e-11;1;0.0635816704759325;0.686233119521326;0.0254385427815487;1;0.000678292850409323
14;0.102019230800485;0.03;1;0.999401913875598;0;0.185103895724751;1.41;4.65547507673656;1.72058297091925;0.982425878755748;3.10508872832202;5.5;6.5;4.04878439252068;-1.91;-1.95;-2.42263480602092;0.6;0.0197725877488709;2.57348911926974;0.100896828821173;0.11113551518088;0.924605794949457;-0.924286396697748;-1.1038662297257;0.126663850387558;0.19348469944858;0.308626099203771;0.764078728383035;0.170634607801678;9.75526414765045;0.25;7;36.7791495948129;-0.151315602900903;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.610576303559355;3.26702364349685;68.8415900220914;2.20817992004106;3.38214427281842;16.1210787968524;7.82480265603253;0.75;0.85;0.129497136333288;365;0.248;0.401943971628219;8.58;-0.139;0.816144341946841;63.7529122277651;0.102019230800485;"n";0.999401913875598;0;0;0.0185695228524396;0;0.0185695228524396;0.0185695228524396;4.65547507673656;0.0185695228524396;8.93749079424599e-05;0.000416082656411747;53.8516798706339;1.1362488072795e-13;0;0;0.0185695228524396;3.66637461926997e-16;1.57233400641089e-06;0;1;25.1050661395807;1.57233400641089e-06;0.0197725877488709;0.0194054202288163;0;0.0185695228524396;1.57233400641089e-06;0.0185695228524396;0.134124452838922;2.1088843828989e-07;4.08036860996998e-08;2.40552661080548e-09;0.0611198411349217;0.253239492678602;0.0611198411349217;7517.74045959537;9.75161153483539;31.8434381536704;55.0488433197358;612.663967758077;1;1.01455183637207;1.06179219692708;2.59133723980865e-09;1;0;2.59133723980865e-09;1;0.0117381771626638;0.522811582326408;0.00471808954843676;1;0.000678292850409323
15;0.131371552914638;0.03;1;1;0;0.308725688140839;1.41;4.56365716453852;7.42812031267106;1.58649818692356;1.79502285535785;5.5;6.5;4.68585617324128;-1.91;-1.95;-0.97512241645077;0.6;0.0197365952606476;4.23669910295391;0.0645008246612207;0.0892778288354603;0.910938671557233;-0.871280012775356;-1.10081405600486;0.276330362772569;0.0834635513661348;0.0747077374564582;0.0447668079952425;0.16484691079069;2.48904610006139;0.25;7;37.4908295065632;-0.225225188672428;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.610065287677571;4.56988905452234;69.7411861714688;2.20828686409715;1.32196131772342;-0.747778322800446;6.16935296656079;0.75;0.85;0.188598898603688;365;0.248;0.3962168372591;8.58;-0.139;1.26513688231871;63.6613165501168;0.131371552914638;"n";1;0;0;0.0618188627097301;0;0.0618188627097301;0.0618188627097301;4.56365716453852;0.0618188627097301;2.06131245199581e-05;9.40712333990313e-05;16.1762924157226;5.09193166025708e-12;0;0;0.0618188627097301;3.4441773781365e-10;9.96172209182406e-06;0;1;10.545339379341;9.96172209182406e-06;0.0197365952606476;0.0185165013878722;0;0.0618188627097301;9.96172209182406e-06;0.0618188627097301;0.171665525800052;1.71008426076697e-06;1.42729705538942e-07;1.19337268031163e-10;0.070661358003853;0.207783655910266;0.070661358003853;8691.34703447392;0.287091497461487;13.5531312246907;9.69649731500455;633.290976951695;1;1;1;1.19337268031163e-10;1;1;1.19337268031163e-10;1;0.0390769740422204;0.53836522512131;0.0154829550646645;1;0.000678292850409323
16;0.121723948911543;0.03;1;0.999401913875598;0;0.236638653324917;1.41;4.62978607906782;24.4822488847955;0.909357827156782;2.26813282915543;5.5;6.5;1.13451925688983;-1.91;-1.95;-2.26772500736604;0.6;0.0198975542726801;5.03562397877269;0.0689533499924672;0.108832715710297;0.538516101427376;-1.03637889955986;-1.12615632508848;0.0565321323229;0.112107055874744;0.238868423170507;0.147738415520749;0.158664511401757;9.05709653208032;0.25;7;36.8693931564627;-0.15794789815638;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.633493635547347;2.28615036411518;69.1961910185258;2.16288641095665;1.90167376515055;16.4639276246253;-3.51444336084748;0.75;0.85;0.159379346014866;365;0.248;0.398189142692162;8.58;-0.139;0.882058652605758;63.1838704258557;0.121723948911543;"n";0.999401913875598;0;0;0.026345017042755;0;0.026345017042755;0.026345017042755;4.62978607906782;0.026345017042755;0.0733636183808438;0.339657859089675;37.9578422127081;4.31889119002501e-10;0;0;0.026345017042755;3.7167785599538e-08;0.00183365091913624;0;1;45.6081324750026;0.00183365091913624;0.0198975542726801;0.0193733528662572;0;0.026345017042755;0.00183365091913624;0.026345017042755;0.00726687157540328;1.33249057434832e-05;1.49381595271038e-06;1.31792070612341e-08;0.0238280920539234;0.257690096597857;0.0238280920539234;2930.85532263258;9.18280069488793;16.132267425713;88.0080685287835;3.79295844600616;1;1.00912447261119;1;1.32994603751014e-08;1;1;1.32994603751014e-08;1;0.0166532268954142;0.62725193654377;0.00663113414054302;1;0.000678292850409323
17;0.157661849329475;0.03;1;0.999401913875598;0;0.0880582147510722;1.41;4.59949307921804;28.025497894042;3.0646833544597;3.59629697073576;5.5;6.5;2.93155461336669;-1.91;-1.95;-2.28705039440768;0.6;0.0194752874946257;8.43855794891573;0.0696935662942419;0.0890977165863535;0.949252864578739;-0.60071752094914;-1.15567196821836;0.0519771830877289;0.119872232567044;0.0810264911799487;0.0467205007761018;0.179817993594008;5.20240816799924;0.25;7;38.3371526777122;-0.243278254605801;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.638578977237921;2.15477629692437;70.0854244731867;2.22093719903817;0.394007242565404;-5.14297936627261;4.45249611470709;0.75;0.85;0.140247751037144;365;0.248;0.399373338075275;8.58;-0.139;1.02686945508792;64.3442449608753;0.157661849329475;"n";0.999401913875598;0;0;0.0360095605840006;0;0.0360095605840006;0.0360095605840006;4.59949307921804;0.0360095605840006;0.0011706993753645;0.0053846236748339;27.7704027425514;2.70626998409694e-11;0;0;0.0360095605840006;3.7527389761893e-05;2.78038516063684e-05;1;1;43.9008227995741;43.9008506034257;0.0194752874946257;0.0187739909496971;0;0.0360095605840006;43.9008506034257;0.0360095605840006;0.263808508969637;11.5814179401885;1.38829042478241;0.00131387744857457;0.0508624163164977;0.210012303047434;0.0508624163164977;6256.07720692921;-2.3744860618536;10.5764699199505;5.25196701227924;71.1192576743699;1;1;1;0.00131387744857457;0;0;0.00131387744857457;1;0.0227623835595293;0.432663192445324;0.00909068910471898;1;0.000678292850409323
18;0.146750073122524;0.03;1;0.999401913875598;0;0.388968002516776;1.41;4.60387569495515;15.9145907339525;2.21403340343386;2.91219447734221;5.5;6.5;5.7394101515838;-1.91;-1.95;-2.3702327129363;0.6;0.0196387759943714;8.39136168172391;0.0821532868024724;0.0903547294885582;0.0531025331001729;-0.926235728574351;-1.17818084304526;0.497245233738795;0.195698417700862;0.0301302317464758;0.393859583919828;0.156873739985274;5.51345505425707;0.25;7;37.1051918821813;-0.233136670504805;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.634634779556654;2.41169142869489;69.7718662881893;2.22632008020622;1.90306782918908;-0.533788459558711;10.5454228465354;0.75;0.85;0.17943137313017;365;0.248;0.399349486007017;8.58;-0.139;1.40183233378408;63.9031883115726;0.146750073122524;"n";0.999401913875598;0;0;0.115243034686724;0;0.115243034686724;0.115243034686724;4.60387569495515;0.115243034686724;1.82217401206202e-06;8.38906264611126e-06;8.67731401484174;7.02673296955399e-12;0;0;0.115243034686724;0.655790148922895;3.57668525738906e-08;0;1;46.2653954761997;3.57668525738906e-08;0.0196387759943714;0.0173755438512472;0;0.115243034686724;3.57668525738906e-08;0.115243034686724;0.0117727078735694;4.21072706909437e-10;8.24032624791953e-11;2.44471538130786e-13;0.0128972245252274;0.351137808465014;0.0128972245252274;1586.35861660297;0.684639684815183;16.3969453419191;10.6803230651554;33.8878939470997;1;1;2.98290673872991;7.29235798517987e-13;1;1;7.29235798517987e-13;1;0.0728474914872707;0.498260918987665;0.0290916082823421;1;0.000678292850409323
19;0.229486515251656;0.03;1;0.999401913875598;0;0.468394673545845;1.41;4.42493333683004;6.11605880118006;1.17461551073939;2.66739664470364;5.5;6.5;3.12543401460138;-1.91;-1.95;-2.309665721417;0.6;0.0196413338680881;5.50830288303456;0.0840316015250186;0.0794478290222101;0.835265641799197;-0.741936083421988;-1.19918098286307;0.00994844734668732;0.112255686525943;0.0704274015918614;0.47482860360628;0.152706031250443;1.05431179259904;0.25;7;35.9459181681381;-0.222811151567695;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.600859900820069;4.07582553399709;69.912923263101;2.19096990218141;4.973291599689;-5.19398664111512;4.56416970198369;0.75;0.85;0.131660265063341;365;0.248;0.400588734052945;8.58;-0.139;0.709938658142658;62.9266849086232;0.229486515251656;"n";0.999401913875598;0;0;0.123550997623414;0;0.123550997623414;0.123550997623414;4.42493333683004;0.123550997623414;0.000749145172730775;0.00331491744894171;8.0938237588985;3.77111076170152e-09;0;0;0.123550997623414;3.12005811658963e-09;1.62482651015681e-05;0;1;5.80746868679062;1.62482651015681e-05;0.0196413338680881;0.0172146274740313;0;0.123550997623414;1.62482651015681e-05;0.123550997623414;0.182962936704506;2.97283029933625e-06;3.33717106177115e-07;2.78995382774022e-09;0.121310356201286;0.179139677540518;0.121310356201286;14921.1738127582;-0.110347520713058;95.8716016403727;7.78916426695803;66.3710153648183;1;1;1;2.78995382774022e-09;1;0;2.78995382774022e-09;1;0.0780991256615382;0.681068505402661;0.0312856298793975;1;0.000678292850409323
20;0.131746427706499;0.03;1;0.999401913875598;0;0.0111668966710567;1.41;4.58901607306928;10.18196952242;3.27483220491558;4.08579242350766;5.5;6.5;4.56672439274714;-1.91;-1.95;-2.0490407121946;0.6;0.019962522502599;7.72244795568003;0.0670092312925571;0.0884451285056944;0.168140925932676;-0.728145283998808;-1.16571074259164;0.434116226737387;0.114872769072982;0.0846400458473807;0.166872003050723;0.202562584076859;3.63239295035601;0.25;7;35.9139425851329;-0.202133555863404;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.622071643301751;2.96844715389017;69.2603165175514;2.18310472260299;-1.69041187164424;-3.52410844100941;4.0962550030211;0.75;0.85;0.132761594186428;365;0.248;0.399506497228054;8.58;-0.139;1.09711326507703;63.808954930478;0.131746427706499;"n";0.999401913875598;0;0;0.00413600610978588;0;0.00413600610978588;0.00413600610978588;4.58901607306928;0.00413600610978588;2.71191209015552e-05;0.000124450081704746;241.779139937433;4.60116785221064e-17;0;0;0.00413600610978588;4.581389688071e-12;1.11161519302652e-06;0;1;28.0509655137033;1.11161519302652e-06;0.019962522502599;0.0198799573875615;0;0.00413600610978588;1.11161519302652e-06;0.00413600610978588;0.0183116856011179;2.03555479241277e-08;2.33829815604235e-09;8.25656234949698e-12;0.0357910370913583;0.203766495108441;0.0357910370913583;4402.29756223707;-2.60726015632683;5.20273573259363;4.25709541472581;46.6010323243218;1;1;1;8.25656234949698e-12;1;1;8.25656234949698e-12;1;0.00261445449343618;0.513517519266515;0.00104449155683483;1;0.000678292850409323
21;0.10783330412792;0.03;1;0.999401913875598;0;0.0687103164382279;1.41;4.48004572503643;14.0118184264168;3.46611855737865;2.23594424119659;5.5;6.5;2.06780751203745;-1.91;-1.95;-2.27462477563424;0.6;0.0198491432368359;2.92649348109028;0.0590395430293439;0.0828721478188375;0.25574847124517;-0.648320318829412;-1.10863700330106;0.404698838363402;0.0990872439378452;0.0668225271956241;0.095833622355381;0.192482418860493;8.80822331993841;0.25;7;35.4369927373643;-0.194044960898099;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.635179892461747;4.91894207511162;69.6949479797438;2.20478982959184;-4.09621220702485;15.2870706654562;8.44277860248639;0.75;0.85;0.180611554027056;365;0.248;0.399049229518461;8.58;-0.139;0.722760736360192;64.2900708117893;0.10783330412792;"n";0.999401913875598;0;0;0.022444318445672;0;0.022444318445672;0.022444318445672;4.48004572503643;0.022444318445672;0.00855445779477638;0.0383243620734925;44.5547055670489;2.40848523704212e-11;0;0;0.022444318445672;4.96487321170323e-12;0.000203633937494774;1;1;25.7772081257871;25.7774117597246;0.0198491432368359;0.0194036427451546;0;0.022444318445672;25.7774117597246;0.022444318445672;0.0245824916969127;0.633673010551331;0.0627889121733284;0.000100522612746339;0.030815871859439;0.201138783805674;0.030815871859439;3790.352238711;5.5954292292157;3.08685112606714;192.653959453011;182.585298784974;1;1;1.2224788535571;0.000122886768386709;1;1;7.86068082640876e-05;1;0.0141875151184043;0.440230529558714;0.00566151697678075;1;0.000678292850409323
22;0.130046391139598;0.03;1;1;0;0.067978578270413;1.41;4.49410023267906;18.3316287728518;0.687992330640554;2.16486701997295;5.5;6.5;3.73234493670417;-1.91;-1.95;-3.00511051426203;0.6;0.0206266911261693;4.46628299803662;0.107268607751029;0.0839954213946374;0.567211020272225;-0.857330619600197;-1.18006778389437;0.455669109825976;0.136929621044563;0.036323475090019;0.342222093799005;0.218805702992247;7.23658595047891;0.25;7;37.4401035270827;-0.178719509275654;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.616121985623613;6.78301466292543;70.0674155456816;2.18046250132356;1.09193490479969;19.3647787737853;5.60781617397629;0.75;0.85;0.133301708127993;365;0.248;0.398459316045308;8.58;-0.139;0.924531455733469;64.1623930071386;0.130046391139598;"n";1;0;0;0.00621309353981631;0;0.00621309353981631;0.00621309353981631;4.49410023267906;0.00621309353981631;0.000185206004760153;0.000832334349086164;160.950417628762;1.84248425099397e-15;0;0;0.00621309353981631;1.3595820195668e-13;8.22597344836687e-07;0;1;32.3206407944546;8.22597344836687e-07;0.0206266911261693;0.0204985355647855;0;0.00621309353981631;8.22597344836687e-07;0.00621309353981631;0.013355626421029;1.09863028325691e-08;1.5043502835445e-09;4.67503014999776e-12;0.0309393236249892;0.208721409609025;0.0309393236249892;3805.53680587367;10.2283568392925;12.4766951756907;41.7856385494584;224.696827328443;1;1.0195603456317;1;4.76647535557034e-12;1;1;3.15847790117511e-12;1;0.00392742416044279;0.458592947908653;0.00156491874478985;1;0.000678292850409323
23;0.143622261097326;0.03;1;0.999401913875598;0;0.0969442679779604;1.41;4.55910221958797;30.3963709487996;1.12205156870186;2.68940631754037;5.5;6.5;2.86566552848318;-1.91;-1.95;-1.70239633271958;0.6;0.0211135321236277;7.18585559757155;0.0924076359445229;0.098170975159844;0.583268607035279;-0.995813701553085;-1.13331117587273;0.46408683352638;0.12627707410522;0.0392940644250078;0.0402181602302826;0.185612291089004;6.86150179128163;0.25;7;38.3938711750792;-0.241084060398684;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.642581443861127;2.17714811199748;69.8855202493193;2.18327375314677;3.44747365235395;-4.43892142861819;10.0036806488492;0.75;0.85;0.135458719411459;365;0.248;0.403676964927492;8.58;-0.139;1.28827129850436;63.1791266951762;0.143622261097326;"n";0.999401913875598;0;0;0.0154796157447065;0;0.0154796157447065;0.0154796157447065;4.55910221958797;0.0154796157447065;0.00136249360176216;0.00621174760396827;64.6010867771034;7.61889773965934e-13;0;0;0.0154796157447065;1.42404173347835e-06;0.000123258667495521;0;1;49.3057610546283;0.000123258667495521;0.0211135321236277;0.0207867027593404;0;0.0154796157447065;0.000123258667495521;0.0154796157447065;0.0108753178202351;1.34047718311246e-06;1.69271536588249e-07;6.68764325609664e-11;0.0438446862266212;0.302645493793262;0.0438446862266212;5392.89640587441;-0.495723888132122;36.7039653611858;8.2444263083608;51.3428637104248;1;1;2.0287089333585;1.3567281616758e-10;1;1;1.3567281616758e-10;1;0.0097849833549952;0.628205000960481;0.00394997238261049;1;0.000678292850409323
24;0.125281927410829;0.03;1;0.999401913875598;0;0.353147074114531;1.41;4.62971606893378;42.3861552004699;2.40080797020346;3.83573865534565;5.5;6.5;5.07941922008777;-1.91;-1.95;-2.3265092941257;0.6;0.020245695087927;6.4151222261353;0.0914362682560614;0.0937257718816984;0.272851191228256;-0.940021387257807;-1.1056564276759;0.0137072539655492;0.0733748611738858;0.200647411165814;0.203197067363265;0.209981211562679;9.45606530364603;0.25;7;37.4724805039329;-0.232927526962585;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.634991236834321;2.32071932331702;69.4328359412561;2.24007063332318;5.8991400465618;11.9672488721725;1.69375181115994;0.75;0.85;0.14881860889546;365;0.248;0.401061803955798;8.58;-0.139;0.89010941582377;61.6708463950805;0.125281927410829;"n";0.999401913875598;0;0;0.0970573910913982;0;0.0970573910913982;0.0970573910913982;4.62971606893378;0.0970573910913982;8.32876828852351e-06;3.85598323798034e-05;10.3031823620553;1.51757534153579e-11;0;0;0.0970573910913982;2.34360565723632e-14;1.81813381083124e-07;0;1;60.6618147012065;1.81813381083124e-07;0.020245695087927;0.0182807007418609;0;0.0970573910913982;1.81813381083124e-07;0.0970573910913982;0.00912503921101709;1.6590542314711e-09;1.2173287391414e-10;1.24079170133998e-12;0.0269739792804033;0.238169160276826;0.0269739792804033;3317.7994514896;8.93319445936717;360.121729132325;116.778364915412;15.5002375827883;1;1.00689237827896;1;1.24934370711101e-12;1;1;1.24934370711101e-12;1;0.0613519722951365;1.01801071950779;0.0246059326849336;1;0.000678292850409323
25;0.112355816453108;0.03;1;0.999401913875598;0;0.343000929104164;1.41;4.6779148565528;31.4506980030769;3.55856263358146;2.82576385523703;5.5;6.5;4.66019777396438;-1.91;-1.95;-2.48871205072349;0.6;0.0205089487501385;6.19020695674849;0.0805003806866894;0.0916308130066868;0.817704545566812;-1.00687181974551;-1.18322441889485;0.217868971521966;0.224528734885167;0.0381223398640127;0.210624590208511;0.199997905473932;9.23012596555054;0.25;7;36.0848035903812;-0.205319352290695;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.643836226535495;2.77351207539594;70.479841235212;2.20279893169305;2.32081503336793;9.99919401333421;-0.663079806611161;0.75;0.85;0.143673642883069;365;0.248;0.395687394004005;8.58;-0.139;1.211588769825;64.249515013515;0.112355816453108;"n";0.999401913875598;0;0;0.118560949032774;0;0.118560949032774;0.118560949032774;4.6779148565528;0.118560949032774;2.18676556297577e-05;0.000102295031148424;8.43448039306403;9.70750992995304e-11;0;0;0.118560949032774;3.64775633465769e-18;3.32003367067745e-07;0;1;57.1363899636158;3.32003367067745e-07;0.0205089487501385;0.0180773883226576;0;0.118560949032774;3.32003367067745e-07;0.118560949032774;0.119875034743435;3.97989151621835e-08;8.93600007116716e-09;1.79379080836791e-11;0.0102487546566049;0.152892627560606;0.0102487546566049;1260.59682276241;6.16000452335107;18.1589069217632;563.477052053385;6.77054192381483;1;1;1;1.79379080836791e-11;1;1;1.79379080836791e-11;1;0.0749448133578415;0.445982084558946;0.0296547178916809;1;0.000678292850409323
26;0.152952649327026;0.03;1;0.999401913875598;0;0.472864497220144;1.41;4.49840768389022;24.1903213124871;1.93652947247028;3.96766668579435;5.5;6.5;4.25594334886899;-1.91;-1.95;-2.52257459723295;0.6;0.0211894486224357;7.81201747463652;0.0983485382632546;0.0923278271098732;0.637411798350513;-1.08891338137088;-1.1838801750596;0.28068585449364;0.0655946772105874;0.0395224913757842;0.427282007008212;0.164843360604302;6.04558460903354;0.25;7;37.503908783493;-0.156157664129889;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.643033248686697;2.27428185665113;70.1283200455556;2.1722579966753;3.79383566927258;-3.67820468659466;5.3592306433639;0.75;0.85;0.166111093072515;365;0.248;0.400091579459834;8.58;-0.139;1.22579075006586;63.2155322161078;0.152952649327026;"n";0.999401913875598;0;0;0.129995811870324;0;0.129995811870324;0.129995811870324;4.49840768389022;0.129995811870324;5.54698065300872e-05;0.000249525803918848;7.69255551861577;3.55003101006118e-10;0;0;0.129995811870324;4.65652236150898e-09;7.491018441655e-07;0;1;47.2282126101636;7.491018441655e-07;0.0211894486224357;0.0184349090456777;0;0.129995811870324;7.491018441655e-07;0.129995811870324;0.104358837170967;7.81753973797382e-08;5.12788995693333e-09;2.16489891970677e-11;0.0903560292254979;0.170867646858091;0.0903560292254979;11113.7915947362;0.0578154913389564;42.5438989776672;9.07437120294918;162.447776824392;1;1;1;2.16489891970677e-11;1;0;2.16489891970677e-11;1;0.0821730252448414;0.62092768215052;0.0328767354592014;1;0.000678292850409323
27;0.155449954978171;0.03;1;1;0;0.0835761183407158;1.41;4.65877338624385;30.1344555303383;1.76830611377954;2.76094015881109;5.5;6.5;3.84600265541309;-1.91;-1.95;-3.41823993185082;0.6;0.0197682401020762;5.67125693745672;0.0675165842011898;0.0823522657139329;0.355594830587506;-0.919643307481525;-1.13226564959352;0.10373460513074;0.098276256611958;0.172363099038293;0.0206995825486256;0.154963359832752;1.35520513472147;0.25;7;36.2906590137699;-0.253047934542533;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.612930354860146;3.67036589313329;70.1590977307997;2.2063976537938;1.26568700057863;17.154756431162;4.27868720280635;0.75;0.85;0.142613567944217;365;0.248;0.399378778350556;8.58;-0.139;1.23074627612142;62.7314250248035;0.155449954978171;"n";1;0;0;0.0215844357611198;0;0.0215844357611198;0.0215844357611198;4.65877338624385;0.0215844357611198;0.000142559887701551;0.000664154210769897;46.32967991692;3.51498762460721e-13;0;0;0.0215844357611198;2.54295633645072e-09;2.53529791103551e-07;0;1;7.68571652196613;2.53529791103551e-07;0.0197682401020762;0.0193415537934826;0;0.0215844357611198;2.53529791103551e-07;0.0215844357611198;0.0097939008265796;2.48304563065162e-09;2.4402442957712e-10;2.17660286240925e-13;0.0326278417609836;0.190191863915042;0.0326278417609836;4013.22453660098;9.2102217158703;12.2629047445184;82.543800473595;54.450166995767;1;1.00986751261837;1;2.19808051861924e-13;1;1;2.19808051861924e-13;1;0.0136439655953181;0.724989841898017;0.00544911031131517;1;0.000678292850409323
